,artist_familiarity,artist_hotttnesss,bars_confidence,bars_start,beats_confidence,beats_start,danceability,duration,end_of_fade_in,energy,key,key_confidence,loudness,mode,mode_confidence,sections_confidence,sections_start,segments_confidence,segments_loudness_max,segments_loudness_max_time,segments_loudness_start,segments_pitches,segments_start,start_of_fade_out,tatums_confidence,tatums_start,tempo,time_signature,time_signature_confidence,year
0,0.5817937658450281,0.4019975433642836,0.17209638554216866,108.16395614457832,0.6114622093023255,108.98338398255814,0.0,218.93178999999998,0.247,0.0,1.0,0.736,-11.197000000000001,0.0,0.636,0.47709999999999997,94.041341,0.6966766220391349,-13.578341915550977,0.05893665293511844,-24.225858908341916,0.4618888888888888,108.11402303810505,218.93200000000002,0.45573255813953484,108.82449251453488,92.198,4.0,0.778,0
1,0.6306300375898077,0.4174996449709784,0.12256164383561642,71.9682789041096,0.7308074324324325,73.20077537162162,0.0,148.03546,0.14800000000000002,0.0,6.0,0.16899999999999998,-9.843,0.0,0.43,0.49166666666666675,57.53798555555555,0.6988727272727273,-12.450609090909092,0.054162745454545455,-21.839992727272726,0.5472500000000001,72.89322476363638,137.915,0.6160084602368866,73.20114079526228,121.274,4.0,0.384,1969
2,0.4873567909281477,0.34342837829688244,0.4305498281786942,86.79624993127148,0.4305498281786942,86.79624993127148,0.0,177.47546,0.282,0.0,8.0,0.643,-9.689,1.0,0.565,0.45187499999999997,83.65413749999999,0.5249377224199288,-11.091419928825623,0.08029149466192172,-18.610572953736654,0.3776111111111111,86.83902859430604,172.304,0.3325601374570447,86.64726254295533,100.07,1.0,0.0,0
3,0.6303823341467806,0.4542311565706205,0.11860869565217394,115.9885320869565,0.6218766233766234,116.74300803030303,0.0,233.40363,0.0,0.0,0.0,0.7509999999999999,-9.013,1.0,0.7490000000000001,0.32581818181818184,102.65411454545455,0.5221973203410474,-11.114934226552984,0.055603629719853845,-17.19901461632156,0.3084999999999999,112.63520504263093,217.12400000000002,0.26019155844155845,116.61743100649352,119.29299999999999,4.0,0.0,1982
4,0.6510456608317947,0.40172368550367865,0.12793636363636365,101.83981909090912,0.4351711711711712,102.53072054054054,0.0,209.60608,0.066,0.0,2.0,0.092,-4.501,1.0,0.371,0.6133333333333333,94.65286555555558,0.35641753343239224,-6.513164933135215,0.04857925705794948,-12.156089153046063,0.47161111111111115,98.95741570579496,198.699,0.25752874859075536,102.53091160090193,129.738,4.0,0.562,2007
5,0.5352927355118197,0.3854705505558211,0.2588142857142857,128.86190004761906,0.27821642969984206,129.47781862559242,0.0,267.7024,2.2640000000000002,0.0,5.0,0.635,-9.323,1.0,0.557,0.5775384615384616,131.52362461538462,0.48487784431137726,-13.617668263473053,0.06998414371257486,-19.59080479041916,0.12363888888888891,123.87173664670658,254.27,0.06266666666666666,129.88482666666667,147.782,3.0,0.45399999999999996,0
6,0.5564956019129572,0.2619411773808474,0.49478341013824884,56.886023686635944,0.49478341013824884,56.886023686635944,0.0,114.78159,0.096,0.0,1.0,0.0,-17.302,1.0,0.0,0.66925,39.6511875,0.7337692307692307,-23.67464864864865,0.08058253638253637,-36.3357817047817,0.4285555555555555,56.21863027027026,114.78200000000001,0.286278801843318,56.75400311059908,111.787,1.0,0.0,0
7,0.8011364469966873,0.6055071356905752,0.13600970873786408,90.86116106796115,0.14104472843450477,92.14981741214059,0.0,189.57016000000002,0.319,0.0,4.0,0.0,-11.642000000000001,0.0,0.16,0.4878888888888888,79.56776666666667,0.5336802721088435,-15.444727891156463,0.07247479591836734,-22.31651360544218,0.35224999999999995,91.5005881462585,181.023,0.20732747603833868,92.0023167571885,101.43,3.0,0.408,0
8,0.4266678570694053,0.3322757465990681,0.13904301075268818,130.2967211827957,0.2837270341207349,133.39984354330707,0.0,269.81832,5.3,0.0,4.0,0.7170000000000001,-13.495999999999999,1.0,0.652,0.41516666666666663,129.49089166666667,0.3960899122807018,-16.50077960526316,0.06629905701754386,-21.778645833333332,0.30824999999999997,129.693292752193,258.99,0.06183333333333333,133.58881166666666,86.64299999999999,4.0,0.48700000000000004,1984
9,0.5505136978482137,0.4227056410293911,0.3426532258064517,130.10139443548388,0.9531120000000001,131.41757768000002,0.0,266.39628,0.084,0.0,7.0,0.053,-6.697,0.0,0.473,0.645909090909091,119.61395636363636,0.5441666666666667,-23.145166666666668,0.027460000000000002,-38.03366666666667,0.40830555555555553,131.43560666666667,261.747,0.904146,131.54920554999998,114.041,4.0,0.878,0
